index,text,gold,pred,match
926,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo CONHECIMENTO dos Embargos de Declaração, para, no mérito, DAR-LHES PROVIMENTO PARCIAL, com atribuição de efeito modificativo ao item “c” do Acórdão nº 184/2021-TC para fazer constar a seguinte redação: “c) Pela assinatura do prazo de 60 (sessenta) dias, a contar da intimação desta decisão, ao Município de Barcelona, através do seu atual gestor, para que apresente a este Tribunal um plano para enfrentamento e eliminação da irregularidade em questão, contendo cronograma que deve observar o prazo máximo fixado na alínea “d” para solução definitiva, sob pena de multa diária ao Município e ao gestor responsável no importe de R$ 1.000,00 (LOTCE/RN, art. 110);.”. ",[],"[(397, 701, 'OBRIGACAO_MULTA')]",False
934,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o posicionamento do Corpo Técnico e manifestação ministerial, com base nos arts. 71, inciso III, da Constituição Federal e art. 53, inciso III, da Constituição Estadual, e artigo 95, I, da Lei Complementar Estadual n.º 464/2012 e acolhendo integralmente a proposta de voto do Conselheiro Relator, julgar pelo(a):
a)	A DENEGAÇÃO do registro ao ato concessivo da aposentadoria sob análise;
b)	A expedição de determinação ao Órgão Previdenciário responsável pela concessão do benefício, para que, no prazo de 60 (sessenta) dias úteis após o trânsito em julgado desta decisão, adote as seguintes correções na composição e implantação do benefício, com implementação correta das vantagens para regularização do ato concessivo, tudo conforme a fundamentação desta proposta de voto, notadamente para:
i.	Proceder com a exclusão da URV no fundamento do ato e na composição da apostila de cálculo da aposentadoria, retirando tal verba do contra-cheque;
ii.	Corrigir a apostila de cálculo do nível 14 para o nível 15;
iii.	Corrigir o enquadramento da interessada e pagamento dos proventos para o regime de 30 horas semanais, vez que erroneamente pago na atualidade sob o patamar de 40 horas semanais.
	Propondo, ainda, no caso de descumprimento da presente Decisão, a imposição de multa diária, desde já fixada no valor de R$ 50,00 (cinquenta reais) por dia que superar o interregno fixado no “b”, com base no art. 110, da Lei Complementar Estadual nº 464/2012, sem prejuízo da aplicação da sanção prevista no art. 107, II, “f”, da Lei Complementar Estadual nº 464/2012, valor esse passível de revisão, limitado ao teto previsto no art. 323, inciso II, alínea `f`, do Regimento Interno, a ser apurado por ocasião de eventual subsistência de mora.
	Propondo, também, a intimação do órgão gestor previdenciário, na pessoa do seu atual gestor, acerca da presente decisão.
	Por fim, esclarecendo ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da interessada, mas, tão somente, demanda a sua correção, consoante as determinações expostas anteriormente nesta proposta de voto.

","[(497, 1827, 'OBRIGACAO_MULTA')]","[(708, 1389, 'OBRIGACAO'), (1397, 1915, 'OBRIGACAO_MULTA')]",False
935,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com o posicionamento do Corpo Técnico e concordando com a manifestação ministerial, com base nos arts. 71, inciso III, da Constituição Federal e art. 53, inciso III, da Constituição Estadual, e artigo 95, I, da Lei Complementar Estadual n.º 464/2012 e acolhendo integralmente a proposta de voto do Conselheiro Relator, julgar pelo(a):
a)	A DENEGAÇÃO do registro ao ato concessivo da aposentadoria sob análise;
b)	A expedição de determinação ao Órgão Previdenciário responsável pela concessão do benefício, para que, no prazo de 60 (sessenta) dias úteis após o trânsito em julgado desta decisão, adote as seguintes correções na fundamentação do ato, composição e implantação do benefício, com implementação correta das vantagens para regularização do ato concessivo, tudo conforme a fundamentação desta proposta de voto, notadamente para:
i.	Excluir o adicional de periculosidade e a gratificação de desempenho de atividade econômica e meio ambiente (GAEMA) da fundamentação do ato, retirando tais vantagens da apostila de cálculo e da implantação do benefício.
	Propondo, ainda, no caso de descumprimento da presente Decisão, a imposição de multa diária, desde já fixada no valor de R$ 50,00 (cinquenta reais) por dia que superar o interregno fixado no “b”, com base no art. 110, da Lei Complementar Estadual nº 464/2012, sem prejuízo da aplicação da sanção prevista no art. 107, II, “f”, da Lei Complementar Estadual nº 464/2012, valor esse passível de revisão, limitado ao teto previsto no art. 323, inciso II, alínea `f`, do Regimento Interno, a ser apurado por ocasião de eventual subsistência de mora.
	Propondo, também, a intimação do órgão gestor previdenciário, na pessoa do seu atual gestor, acerca da presente decisão.
	Por fim, esclarecendo ao órgão de origem que a denegação ora declarada não enseja a suspensão do pagamento dos proventos de aposentadoria da parte interessada, mas, tão somente, demanda a sua correção, consoante as determinações expostas anteriormente nesta proposta de voto.","[(515, 1815, 'OBRIGACAO_MULTA')]","[(528, 1343, 'OBRIGACAO_MULTA')]",False
954,"Vistos, relatados e discutidos estes autos, considerando a manifestação emitida pelo Corpo Técnico e do parecer do Ministério Público junto a esta Corte, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela aprovação integral do Relatório de Monitoramento (Evento 55), complementado pela Informação nº 46/2023 – DAI, declarando que todas as determinações foram implementadas e, portanto, cumpridas as deliberações decorrentes, originalmente, do Acórdão nº 413/2021 (Processo nº 3.452/2020-TC) endereçadas às Centrais de Abastecimento do Rio Grande do Norte S.A.
E, ainda, no sentido de notificar o Gestor da entidade, apenas para fins de conhecimento, do seguinte: 
I - Pela recomendação que, nos próximos ciclos avaliativos de desempenho coletivo do Conselho de Administração a CEASARN, ajuste-se a periodicidade da aplicação das avaliações, de modo que os ciclos reflitam exatamente 12 meses de atuação coletiva do Conselho e coincida com o exercício financeiro de referência.
II - Pela recomendação de que, no Plano de Negócios e da Estratégia de longo prazo da CEASA-RN, sejam incluídos os desdobramentos dos objetivos e das ações descritas por meio da mensuração de metas e de indicadores estratégicos, de forma a permitir o monitoramento dos resultados que serão alcançados (Tópico 4, item III, do relatório de monitoramento aportado no Evento 40);
III - Pela recomendação de que no Manual de controle interno da CEASA-RN sejam pormenorizadas as informações relacionadas à execução técnica dos trabalhos, detalhando as formas de abordagem da área, a organização das fases de trabalho, os papéis de trabalho essenciais e outros aspectos característicos desse instrumento. 
Por fim, no sentido de determinar o arquivamento dos autos, nos termos definidos no art. 209, incisos III e V, da Resolução nº 009/2012 (RITCE), uma vez que foi satisfeita a finalidade processual contemplada no presente monitoramento e esgotado seu objeto meritório.","[(714, 1017, 'RECOMENDACAO'), (1028, 1393, 'RECOMENDACAO'), (1405, 1715, 'RECOMENDACAO')]","[(258, 1265, 'RECOMENDACAO')]",False
991,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a informação do Corpo Técnico e com o Parecer do Ministério Público Especial, acolhendo integralmente o voto do Conselheiro Relator, julgar pela denegação do ato aposentador, nos termos do art. do artigo 1º, inciso III, da Lei Complementar nº 464/12, com assinatura de prazo de 90 (noventa) dias, a contar do trânsito em julgado da decisão, com base no artigo 1º, inciso VII, da mesma Lei Complementar, para que o Órgão Previdenciário responsável acoste aos autos, a comprovação das irregularidades constatadas e envie a documentação pertinente, conforme termos deste voto e todas as observações presentes nas manifestações do Corpo Técnico e do Parquet Especial, sob pena de aplicação ao responsável de sanção administrativa, devendo o processo, posteriormente, ser devolvido a este Tribunal de Contas.
Por fim, pela INTIMAÇÃO, em consonância com os artigos 200 e 219, inciso III, do Regimento Interno do Tribunal de Contas da parte interessada, a fim de que tomem conhecimento desta Decisão e, se for o caso, apresente recurso no prazo regimental.
","[(357, 891, 'OBRIGACAO_MULTA')]",[],False
992,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em consonância com a análise do Corpo Instrutivo e do Ministério Público Especial, acolhendo integralmente o voto do Conselheiro Relator, julgar pela DENEGAÇÃO DO REGISTRO DO ATO DE PENSÃO, nos termos do art. 1º, inciso III, da Lei Complementar Estadual nº 464/12, c/c o art. 71, III, da Constituição Federal, art. 53, III, da Constituição do Estado e art. 95, I, da Lei Complementar nº 464/12;
Ademais, pela assinatura de prazo de 90 (noventa) dias, a contar do trânsito em julgado da decisão, com base no artigo 1º, inciso VII, da mesma Lei Complementar, para que o Instituto de Previdência dos Servidores do Estado do Rio Grande do Norte - IPERN, por seu atual gestor, nos termos do art. 101, parágrafo único, da Lei Complementar Estadual nº 464/12, proceda a retificação das imprecisões ora identificadas e envio da documentação pertinente, conforme termos deste voto e todas as observações presentes nas manifestações do Corpo Técnico e do Parquet Especial, sob pena de aplicação ao responsável de sanção administrativa, prevista no artigo 107, inciso II, alínea `f`, da Lei Complementar Estadual nº 464/2012, devendo o processo, posteriormente, ser devolvido a este Tribunal de Contas.
Por fim, pela INTIMAÇÃO, em consonância com os artigos 200 e 219, inciso III, do Regimento Interno do Tribunal de Contas da parte interessada, a fim de que tomem conhecimento desta Decisão e, se for o caso, apresentem recurso no prazo regimental.","[(495, 1263, 'OBRIGACAO_MULTA')]","[(286, 747, 'OBRIGACAO_MULTA')]",False
1014,"Vistos, relatados e discutidos estes autos, discordando do Corpo Técnico e concordando integralmente com o Parquet Especial, discordando do primeiro no que tange, exclusivamente, à modificação das infrações normativas de ausência de divulgação do RGF e do RREO para o atraso de divulgação, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo conhecimento do pedido de reconsideração interposto pelo gestor responsável, à época, Sr. Gonçalo de Assis Bezerra, para, no mérito, dar-lhe provimento parcial, modificando as infrações normativas de ausência de divulgação do RGF e do RREO para o atraso de divulgação, alterando a capitulação das infrações para os artigos 26, IV, e 28, I, a, da Resolução nº 012/2007-TCE/RN e readequando as penalidades que lhe forem próprias, tudo isso sem prejuízo da manutenção da DESAPROVAÇÃO da matéria, conforme imperativo previsto no art. 78, inciso I, da Lei Complementar nº 121/1994, aplicando ao ora Recorrente penalidades em virtude do atraso de publicação dos Relatórios de Gestão Fiscal (1º e 2º semestres), no valor total de R$ 16.800,00 (dezesseis mil e oitocentos reais), correspondente a 20% dos vencimento anual do prefeito (R$ 12.000,00 – doze mil Reais), à época, e do atraso de publicação dos Relatórios Resumidos da Execução Orçamentária (1º ao 6º bimestres), no valor total de R$ 4.800,00 (quatro mil e oitocentos reais).
","[(987, 1410, 'MULTA_PERCENTUAL')]","[(635, 1107, 'MULTA_FIXA')]",False
1024,"Vistos, relatados e discutidos estes autos, concordando com o Parquet Especial, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo CONHECIMENTO do Pedido de Reconsideração interposto pela autoridade responsável, para, no mérito, NEGAR-LHE PROVIMENTO quanto ao seu pedido, mantendo em sua forma total o Acórdão n.° 278/2017 – TCE/RN.
Por fim, para que a Diretoria de Atos e Execuções – DAE proceda a baixa na obrigação do ora recorrente, em razão da quitação da multa no valor de R$ 505,66, pela intempestividade da diligência.","[(502, 567, 'MULTA_FIXA')]",[],False
1039,"Vistos, relatados e discutidos estes autos, discordando em parte do Corpo Técnico e Parquet Especial, quanto à multa sugerida em face do atraso na entrega dos comprovantes de publicação do RGF do 2º semestre de 2012,  ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela irregularidade da matéria, nos termos do artigo 75, I da Lei Complementar Estadual 464/2012, e pela aplicação de multas aos gestores responsáveis pela Câmara Municipal de Monte Alegre/RN, no exercício de 2012, pelas irregularidades não elididas em suas defesas:
Ao Sr. Izidro Bezerra:
a) Multa no valor de R$ 1.064,00 (Hum mil e sessenta e quatro reais), nos termos do art. 107, II, da Lei Complementar 464/2012, referente à extrapolação do limite de gastos do Poder Legislativo do exercício de 2012, dispostos no Item IV desta Instrução Técnica Conclusiva;
Ao Sr. Heriberto de Carvalho Chagas:
b) Multa de R$ 10.800,00 (Dez mil e oitocentos reais), que equivale a 15% dos vencimentos anuais do Presidente da Câmara Municipal, conforme previsão do artigo 5º, I, da Lei nº 10.028, de 19.10.2000, c/c com artigo 26, III da Resolução nº 022/2011-TCE c/c Acórdão nº 58/2011-TC, pelo descumprimento do artigo 55, § 2º, da LRF c/c artigo 7º da Resolução nº 022/2011-TCE, em razão do atraso na divulgação e na remessa do RGF do 2º semestre de 2012; 
c) Multa de R$ 600,00 (seiscentos reais), conforme previsão do artigo 28, I, “a” da Resolução nº 022/2011-TCE, pelo descumprimento do artigo 5º da Resolução nº 022/2011- TCE, em razão do atraso no envio dos Anexos Bimestrais do 6º bimestre de 2012.","[(572, 867, 'MULTA_FIXA'), (868, 1601, 'MULTA_FIXA')]","[(269, 386, 'MULTA_FIXA'), (404, 693, 'MULTA_PERCENTUAL'), (710, 877, 'MULTA_FIXA')]",False
1040,"Vistos, relatados e discutidos estes autos, concordando integralmente com o Parquet Especial, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela irregularidade das contas, nos termos do art. 75, inciso II da Lei Complementar Estadual nº 464/2012, com aplicação de multa de R$ 450,00 (quatrocentos e cinquenta reais) à Sra. Maria das Graças Marques Silva, pelo atraso do anexo do 1º bimestre de 2010.
E ainda, pela baixa na responsabilidade da Sra. Maria das Graças Marques Silva, Prefeita do Município no período analisado, uma vez que a referida multa de R$ 450,00 (quatrocentos e cinquenta reais), já consta como paga, conforme comprovante de pagamento às folhas 84-85 do Evento 1.","[(305, 440, 'MULTA_FIXA')]","[(179, 315, 'MULTA_FIXA')]",False
1047,"Vistos, relatados e discutidos estes autos, concordando, parcialmente, tanto com o corpo técnico, quanto com o Ministério Público de Contas,  ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela irregularidade da matéria, com esteio no art. 75, inciso II, da LCE nº 464/2012, determinando-se a aplicação da multa ao gestor responsável, Sr. Alysson Moisés de Medeiros, no valor de R$ 10.000,00 (dez mil reais), com base no art. 31, inciso I, alínea “b”, da Resolução nº 004/2013-TCE c/c o §4º, do art. 323, do Regimento Interno, em decorrência da ausência de publicação dos RREOs relativos aos 1º, 2º, 4º e 5º bimestres do exercício de 2015.
Ressaltando que o presente julgamento, por se tratar de feito que apura tão somente a responsabilidade do gestor devido ao atraso do envio de documentação a este Tribunal, não configura ato doloso de improbidade administrativa a que se refere o art. 1º, inciso I, alínea “g”, da Lei Complementar nº 64/90.
","[(379, 679, 'MULTA_FIXA')]","[(307, 589, 'MULTA_FIXA')]",False
1082,"Vistos, relatados e discutidos estes autos, em consonância parcial com a Informação Técnica do Representante junto ao evento 27 e em discordância com o Ministério Público de Contas – divergindo do representante por entender não ser o caso de analisar o mérito neste momento e deste último por concluir pela não citação da gestora responsável e do servidor antes da análise da medida cautelar –, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:
a) pelo acolhimento do pedido cautelar articulado no item “b” da Exordial, ao passo que determino a intimação do Município de Messias Targino/RN e de sua gestora para que:
(a.i) promovam, no prazo de 90 (noventa dias) úteis, contados a partir da intimação da presente Decisão, a apuração dos fatos e se verifique a constitucionalidade e legalidade dos vínculos funcionais do servidor Alexandre Jales Dantas , por meio da instauração de processo administrativo disciplinar individual , regulado pela Lei que trata do Estatuto Jurídico dos Servidores do respectivo Município, com observância dos princípios do contraditório, ampla defesa e devido processo legal; 
(a.ii) comprovem neste feito, em 05 dias úteis após ultimado o prazo de definição do PAD, a conclusão do processo administrativo instaurado, no tocante ao enquadramento da acumulação dúplice nas hipóteses permitidas pela Constituição Federal, com a respectiva compatibilidade de horários, sob pena de, não cumprindo tais obrigações nos prazos antes referidos, incidirem em multa diária e pessoal o Município e a gestora, valor de R$ 500,00 no , com espeque no art. 110 da LCE nº 464/2012 c/c o art. 326 do RITCE; 
b) com base no art. 82, inciso V, da Lei Complementar Estadual nº 464/12, e no art. 288 do Regimento Interno do TCE/RN, pela determinação do MONITORAMENTO do cumprimento da presente Decisão, por intermédio da DDP. 
","[(661, 1143, 'OBRIGACAO'), (1152, 1657, 'OBRIGACAO_MULTA')]","[(632, 1255, 'OBRIGACAO_MULTA')]",False
1083,"Vistos, relatados e discutidos estes autos, concordando integralmente com o Corpo Técnico da DAP e parcialmente com o Ministério Público de Contas – discordo em relação ao descumprimento do item “c” do Acórdão nº 289/2022 – TC – 1ª Câmara –, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:

(i) de forma preliminar, pela declaração, ex officio, da competência deste Tribunal para processar e julgar o presente caso, em razão da competência para apreciar os atos de admissão, a qualquer título, no serviço público (art. 71, III, CF), que abrange, por consectário lógico, a fiscalização de todos os atos precedentes, a exemplo da forma de recrutamento, se por concurso público ou mediante contratação temporária para atender a excepcional interesse público, em suas fases interna (planejamento) e externa (execução), matéria que não foi objeto do julgamento do RE n.º 848.826 pelo Supremo Tribunal Federal; 

(ii) quanto ao mérito, no sentido de declarar a revelia da Sra. Hosanira Galvão e do Município de Goianinha, bem como pela PROCEDÊNCIA DA REPRESENTAÇÃO, reconhecendo a IRREGULARIDADE das contratações temporárias, diante da ausência de excepcional interesse público e, consequentemente, pela DESAPROVAÇÃO da matéria, na forma prevista no art. 75, inciso II, da Lei Complementar Estadual n.º 464/2012, condenando a Prefeita Municipal, Sra. Hosanira Galvão, e o Município de Goianinha , ao pagamento de multa individual de R$ 98.299,20, nos termos do art. 107, inciso II, alínea “b”, do mesmo diploma legal acima citado, com a gradação dada pelo art. 323, II, “b”, e § 4º, do Regimento Interno desta Corte de Contas, c/c a Portaria n.º 024/2024– GP/TCE, de 19 de janeiro de 2024; 

(iii) pela confirmação da medida cautelar para conceder o prazo de 18 (dezoito) meses, a contar da intimação do Acórdão n.º 289/2022 - TC – 1ª Câmara, ao Município de Goianinha e à gestora responsável, Sra. Hosanira Galvão, para saneamento dessa infração continuada, sob pena de nova multa diária, a ambos, no importe de R$ 1.000,00 por cada contrato irregular mantido (LOTCE/RN, art. 110); 

iv) pela confirmação da medida de proibição ao Município e à gestora responsável, Sra. Hosanira Galvão, de realizarem novas contratações temporárias até o saneamento da irregularidade, sob pena de aplicação de nova multa de R$ 1.000,00 por cada contratação; 

v) pela confirmação da determinação para, no prazo de 30 (trinta) dias, a contar da intimação deste Acórdão, o Município de Goianinha/RN e à sua gestora, Sra. Hosanira Galvão, demonstrem nos autos, por meio de expedição de ato administrativo, devidamente publicado no Diário Oficial, a suspensão de novas contratações temporárias, sob pena de aplicação de nova multa diária e pessoal no importe de R$ 1.000,00; 

vi) pela aplicação da multa no valor de R$ 55.000,00 (cinquenta e cinco mil reais) à Prefeita Municipal, Sra. Hosanira Galvão, e ao Município de Goianinha, pelo descumprimento da medida cautelar contida no Acórdão n.º 289/2022, em dois dos quatro comandos nela presentes; 

vii) pela expedição de recomendação para que a Prefeitura Municipal de Goianinha/RN, por seu atual gestor, observe o que dita a Resolução nº 029/2022TCE, devendo promover a remessa de informações por meio do SIAI - Concursos, desde a publicação dos editais de abertura dos certames, e sobretudo, do concurso de Guarda Municipal que já se encontra deflagrado; 

viii) pela determinação à Diretoria de Atos e Execuções - DAE, para que promova a execução da multa cominada em função do descumprimento de parte da medida cautelar deferida;

ix) pela determinação à Diretoria de Atos de Pessoal - DAP que monitore, ainda, o cumprimento de todos os comandos desta Decisão; 

x) por representar imediatamente ao Ministério Público Estadual para fins de apuração da prática de ato de improbidade administrativa ou ilícito penal. 


","[(1385, 1723, 'MULTA_FIXA'), (1784, 2117, 'OBRIGACAO_MULTA'), (2143, 2377, 'OBRIGACAO_MULTA'), (2402, 2789, 'OBRIGACAO_MULTA'), (2814, 3063, 'MULTA_FIXA'), (3089, 3424, 'RECOMENDACAO')]","[(808, 1133, 'MULTA_FIXA'), (1195, 1618, 'OBRIGACAO_MULTA'), (1620, 1883, 'OBRIGACAO_MULTA'), (1885, 2261, 'OBRIGACAO_MULTA'), (2263, 2431, 'MULTA_FIXA'), (2432, 2674, 'RECOMENDACAO')]",False
1097,"Vistos, relatados e discutidos estes autos, em consonância com o Corpo Técnico da DAD e com o Ministério Público de Contas, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:
1) pela desaprovação da matéria, nos moldes do art. 75, inciso I, da Lei Complementar Estadual n.º 464/2012, impondo-se ao Sr. Cristiano Feitosa Mendes, responsável pelo Jurisdicionado no período de 13/05/2016 a 16/07/2018, multa no valor de R$ 5.000,00 (cinco mil reais) em razão das inadimplências ocorridas no exercício de 2017 até a data de sua saída do cargo de gestor da então SEARH; ao Sr. Marco Antônio Medeiros, responsável pelo Jurisdicionado no período de 17/06/2018 a 31/12/2018, multa no valor de R$ 5.000,00 (cinco mil reais) em razão das omissões neste período; à Sra. Maria Virginia Ferreira Lopes, responsável pelo Jurisdicionado no período de 01/01/2019, ao menos, até a data da elaboração da Informação Técnica, em 18/02/2020, multa no valor de R$ 5.000,00 (cinco mil reais) em razão das omissões verificadas no exercício de 2019, todas com fundamento no art. 107, inciso II, “f”, da citada LCE n.º 464/2012, c/c o art. 33, inciso I, alínea “b”, da Resolução nº 011/2016-TCE;
2) por assinar prazo de 60 (sessenta) dias úteis, a contar da intimação da presente decisão, para que o atual gestor da Secretaria de Estado da Administração – SEAD (então SEARH) proceda à remessa ao Tribunal de Contas do Estado dos dados faltante do Anexo 38, conforme Informação Técnica anexada ao evento 57, devendo sua efetivação ser comprovada nos autos pelo referido responsável, em até 10 (dez) dias após o transcurso do prazo fixado para seu cumprimento, sob pena de multa pessoal e diária de R$ 500,00 (quinhentos reais), nos termos do art. 110, da LCE nº 464/2012, ou, na impossibilidade de regularizar a situação, deve o atual responsável comprovar a adoção das medidas de que trata o art. 33, §2º, incisos I, II e III, da Resolução n. 011/2016-TC;
3) pela imediata remessa de cópia da presente Decisão ao Ministério Público Estadual para eventual investigação acerca do possível enquadramento em improbidade administrativa e/ou ilícitos penais das condutas omissivas, no esteio do que dispõe o art. 75, §3º, da Lei Complementar Estadual n.º 464/2012.
Transcorrido o prazo legal sem a interposição de recurso em face do presente Decisum, deverá a Diretoria de Atos e Execuções – DAE desta Corte certificar o seu trânsito em julgado e, por conseguinte, adotar os procedimentos necessários à execução, especialmente o disposto nos arts. 117 e 118, inciso I, da Lei Complementar Estadual n.º 464/2012.","[(339, 601, 'MULTA_FIXA'), (604, 788, 'MULTA_FIXA'), (796, 1206, 'MULTA_FIXA'), (1222, 1966, 'OBRIGACAO_MULTA'), (1975, 2269, 'OBRIGACAO')]","[(173, 768, 'MULTA_FIXA'), (770, 1441, 'OBRIGACAO_MULTA')]",False
1107,"Vistos, relatados e discutidos estes autos, concordando com o Corpo Técnico e parecer do Ministério Público junto a esta Corte, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar no sentido de:
1)	com resolução do mérito, declarar, de ofício, a prescrição quinquenal das pretensões punitiva e ressarcitória, nos termos do art. 111, caput, da LCE nº 464/2012;
2)	determinar a imediata remessa de cópia do Acórdão ora proferido ao Ministério Público Comum Estadual, independentemente do trânsito em julgado da decisão colegiada, nos termos do art. 75, § 3º, da LCE nº 464/2012, cientificando o Parquet Estadual de que a íntegra do processo está disponível para consulta no site do Tribunal;
3)	que se recomende à Secretaria de Controle Externo – SECEX deste Tribunal de Contas, a adoção de procedimentos com vistas a impedir a consumação da prescrição nas Unidades Técnicas a ela vinculadas;
4)	por declarar a cessação da eficácia das medidas cautelares impostas pela 2ª Câmara de Contas, por meio do Acórdão nº 226/2015-TC, à Prefeitura Municipal de Guamaré;
5)	determinar o arquivamento do processo após o trânsito em julgado do Acórdão; e
6)	salientar à Diretoria de Atos e Execuções (DAE) que não se deve proceder a qualquer intimação postal ou pessoal dos gestores responsáveis, haja vista não se fazer presente qualquer das hipóteses do art. 47, parágrafo único, da LCE nº 464/2012.","[(398, 724, 'OBRIGACAO'), (735, 925, 'RECOMENDACAO')]",[],False
1109,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar no sentido de ratificar a Decisão monocrática do evento 14, confirmando-se o indeferimento dos pedidos formulados no Apensado nº 300621/2024-TC, e, quanto ao mérito do feito, em consonância com a manifestação do Corpo Técnico da Diretoria de Administração Municipal (DAM) e com o parecer do Ministério Público de Contas, julgar irregular a matéria, nos termos do art. 75, I, da LOTCE, com imposição de multa em desfavor do responsável, Sr. Francisco das Chagas Eufrásio Vieira de Melo, no valor de R$ 5.000,00 (cinco mil reais), com fundamento no art. 107, II, “a” e “b”, da LOTCE, na gradação máxima a que se refere o art. 31, I, “b”, da Resolução nº 004/2013-TCE. ",[],"[(374, 533, 'MULTA_FIXA')]",False
1111,"Vistos, relatados e discutidos estes autos, em dissonância com o Corpo Técnico e com o Ministério Público de Contas – que opinaram pela análise do mérito –, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar no sentido de declarar, de ofício, a prescrição trienal intercorrente da pretensão punitiva quanto à matéria tratada neste feito, o que faço com supedâneo no art. 111, parágrafo único, da LCE nº 464/2012, bem assim determinar o consequente arquivamento dos autos, após certificado o trânsito em julgado do Acórdão definitivo.
Ainda, no sentido de que se recomende à Secretaria de Controle Externo – SECEX deste Tribunal de Contas, a adoção de procedimentos com vistas a impedir que processos fiquem paralisados por mais de três anos nas Unidades Técnicas a ela vinculadas, para que se evite, assim, a ocorrência de prescrição intercorrente, como no presente caso.
Não estando presente quaisquer das hipóteses do art. 47, parágrafo único, da LCE nº 464/2012, desnecessária qualquer intimação postal, sendo suficiente a publicação do Acórdão respectivo no Diário Oficial eletrônico desta Corte.
","[(598, 907, 'RECOMENDACAO')]",[],False
1120,"Vistos, relatados e discutidos estes autos, considerando parcialmente a manifestação emitida pelo Corpo Técnico e parecer do Ministério Público junto a esta Corte, ACORDAM os Conselheiros, nos termos da proposição de voto proferido pelo Conselheiro Relator, julgar:
a)	pela aplicação de multa, no valor de   R$ 1.000,00, ao gestor responsável pelo IPERN, Sr.  NEREU LINHARES, em face do descumprimento de determinação desta Corte – vez que tal sanção não foi imputada por esta Corte nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC) –, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012;
b)	pela renovação da determinação deste TCE/RN, no sentido de que o gestor responsável pelo IPERN adote as providências necessárias ao atendimento da Decisão desta Corte, no prazo de 30 dias úteis;
c)	pela não aplicação, nestes autos, de multa diária, tendo em conta que a imposição de possíveis sanções administrativas ocorrerá nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC);
d)	pela não determinação, no âmbito deste processo, de apuração do dano ao erário causado pelo descumprimento do Decisum nele proferido, uma vez que tal medida está sendo, igualmente, perfectibilizada no bojo do processo de apuração mencionado no item anterior;
e)	pela desnecessidade de nova representação ao Ministério Público Estadual – para fins de apuração de eventual prática de ato de improbidade administrativa ou ilícito penal por parte da autoridade acima mencionada – por já ter sido tal expediente determinado pelo Acórdão nº 189/2021-TC, prolatado pelo Pleno no Proc. nº 102523/2018-TC; e
f)	pela INTIMAÇÃO da supracitada autoridade, a fim de tomar conhecimento desta Decisão.
","[(692, 868, 'OBRIGACAO'), (287, 670, 'MULTA_FIXA')]","[(60, 363, 'MULTA_FIXA'), (365, 462, 'OBRIGACAO')]",False
