,datasessao,texto_acordao,idcomposicaopauta,idvoto,idvotopauta,year,ner_decisao
24021,2023-06-28 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo conhecimento do Pedido de Reconsideração e, no mérito, nego o seu provimento, mantendo-se incólume a decisão já proferida por esta Corte através do Acórdão nº 34/2021 – TC.
",109005,35517,35517.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24022,2023-06-01 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, julgar pelo conhecimento do Pedido de Reconsideração e, no mérito, nego o seu provimento, mantendo-se incólume a decisão já proferida por esta Corte através do Acórdão nº 303/2020 – TC.",109007,35528,35528.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24023,2023-06-28 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de pensão por morte sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",109009,35537,35537.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24024,2023-06-13 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, divergindo parcialmente da Informação do Corpo Técnico da DAP e do Parecer do MPC – que sugeriram o registro do ato com fundamento diverso –, em cumprimento aos comandos do Supremo Tribunal Federal em sede do referido Tema 445 de Repercussão Geral, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pelo REGISTRO tácito do ato concessivo de aposentadoria em apreço; e
b)	após o trânsito em julgado, ao Arquivo Geral. 
",109010,35538,35538.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24025,2023-06-13 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, ressalvado o posicionamento pessoal deste Conselheiro Relator – quanto à violação das exigências constitucionais e legais aplicáveis à espécie –, em atenção ao princípio da colegialidade, à ilustrada maioria e a jurisprudência deste Tribunal, consolidada inclusive na Súmula nº 26-TCE, concordando com o Corpo Instrutivo e com o MPC – que se manifestaram pelo registro excepcional do ato –, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pelo REGISTRO excepcional do ato de admissão em apreço, com supedâneo nos artigos 71, inciso III, da Constituição Federal, e 53, inciso III, da Constituição Estadual, e nos termos da Súmula nº 26 desta Corte de Contas;
b)	pela remessa destes autos, após o trânsito em julgado deste decisum, ao arquivo.
Por fim, ressalte-se que o respectivo processo de apuração de responsabilidade já foi devidamente julgado por esta Corte de Contas (Processo nº 011518/2018-TC), o qual apurou eventual responsabilidade do gestor competente relativa ao Concurso em destaque.",109011,35523,35523.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24026,2023-06-13 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, divergindo parcialmente da Informação do Corpo Técnico da DAP e do Parecer do MPC – que sugeriram o registro do ato com fundamento diverso –, em cumprimento aos comandos do Supremo Tribunal Federal em sede do referido Tema 445 de Repercussão Geral, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pelo REGISTRO tácito do ato concessivo de aposentadoria em apreço; e
b)	após o trânsito em julgado, ao Arquivo Geral. 

",109012,35539,35539.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24027,2023-06-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de pensão por morte sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.

",109016,35534,35534.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24028,2023-06-27 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de pensão por morte sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",109017,35532,35532.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24029,2023-06-27 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pelo conhecimento e improvimento do Pedido de Reconsideração, mantendo-se incólume a decisão já proferida por esta Corte através do Acórdão nº 155/2020 – TC.
",109018,35533,35533.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24030,2023-06-20 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:
a)	pela aplicação de multa, no valor de R$ 1.000,00, ao gestor responsável pelo IPERN, Sr. NEREU LINHARES, em face do descumprimento de determinação desta Corte – vez que tal sanção não foi imputada por esta Corte nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC) –, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012;
b)	pela renovação da determinação deste TCE/RN, no sentido de que o gestor responsável pelo IPERN adote as providências necessárias ao atendimento da Decisão desta Corte, no prazo de 30 dias úteis;
c)	pela não aplicação, nestes autos, de multa diária, tendo em conta que a imposição de possíveis sanções administrativas ocorrerá nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC);
d)	pela não determinação, no âmbito deste processo, de apuração do dano ao erário causado pelo descumprimento do Decisum nele proferido, uma vez que tal medida está sendo, igualmente, perfectibilizada no bojo do processo de apuração mencionado no item anterior;
e)	pela desnecessidade de nova representação ao Ministério Público Estadual – para fins de apuração de eventual prática de ato de improbidade administrativa ou ilícito penal por parte da autoridade acima mencionada – por já ter sido tal expediente determinado pelo Acórdão nº 189/2021-TC, prolatado pelo Pleno no Proc. nº 102523/2018-TC; e
f)	pela INTIMAÇÃO da supracitada autoridade, a fim de tomar conhecimento desta Decisão.
",109026,34713,34713.0,2023,"multas=[NERMulta(descricao_multa='multa, no valor de R$ 1.000,00, ao gestor responsável pelo IPERN, Sr. NEREU LINHARES, em face do descumprimento de determinação desta Corte – vez que tal sanção não foi imputada por esta Corte nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC) –, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012')] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='renovação da determinação deste TCE/RN, no sentido de que o gestor responsável pelo IPERN adote as providências necessárias ao atendimento da Decisão desta Corte, no prazo de 30 dias úteis')] recomendacoes=[]"
24031,2023-06-28 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO EXCEPCIONAL DO ATO DE ADMISSÃO sob análise, nos termos do artigo 71, inciso III, da Constituição Federal, artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar Estadual nº 464/2012, em vista a aplicação da Súmula nº 26-TCE/RN, VOTANDO ainda, pela prejudicialidade da constituição de processo autônomo de apuração de responsabilidade, diante do instituto da prescrição da ação punitiva do Tribunal, a que faz referência o artigo 111, da Lei Complementar nº 464/2012.",109027,35550,35550.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24032,2023-06-20 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acatando a Informação da DAP e o Parecer do MPC, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a) pelo reconhecimento de que o óbito da parte interessada em epígrafe prejudica o registro do ato concessivo de aposentadoria, mas com a ressalva de que poderá haver seu exame de legalidade no procedimento próprio de uma eventual pensão; e
b) pela notificação do gestor responsável pelo IPERN, para que providencie, se for o caso, a remessa do respectivo processo de pensão por morte, consoante prescreve o art. 96, IV, da LCE nº 464/2012.
",109028,35547,35547.0,2023,"multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='notificação do gestor responsável pelo IPERN, para que providencie, se for o caso, a remessa do respectivo processo de pensão por morte, consoante prescreve o art. 96, IV, da LCE nº 464/2012.')] recomendacoes=[]"
24033,2023-06-20 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, divergindo parcialmente da Informação do Corpo Técnico da DAP e do Parecer do MPC – que sugeriram o registro do ato com fundamento diverso –, em cumprimento aos comandos do Supremo Tribunal Federal em sede do referido Tema 445 de Repercussão Geral, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a) pelo REGISTRO tácito do ato concessivo de aposentadoria em apreço; e
b) após o trânsito em julgado, ao Arquivo Geral. 
",109029,35553,35553.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24034,2023-06-13 00:00:00.000,"Vistos, relatados e discutidos estes autos, em consonância com o Ministério Público de Contas, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar no sentido de:
1)	conhecer e desprover o Pedido de Reconsideração (Apensado nº 303440/2020-TC – evento 55) interposto por Anteomar Pereira da Silva, mantendo integralmente o Acórdão nº 222/2020-TC-1ª Câmara (eventos 43 e 44);
2)	salientar à Diretoria de Atos e Execuções (DAE) que não se deve proceder a qualquer intimação postal ou pessoal dos gestores responsáveis, haja vista não se fazer presente qualquer das hipóteses do art. 47, parágrafo único, da LCE nº 464/2012;
3)	determinar que a Diretoria de Atos e Execuções (DAE) certifique nos autos o trânsito em julgado do Acórdão resultante do julgamento do recurso tão logo ocorra, encaminhando o processo à Diretoria de Expediente (DE) para que seja redistribuído a seu Relator originário, o Exmo. Conselheiro Substituto Marco Antônio de Moraes Rêgo Montenegro.
",109032,35552,35552.0,2023,"multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='determinar que a Diretoria de Atos e Execuções (DAE) certifique nos autos o trânsito em julgado do Acórdão resultante do julgamento do recurso tão logo ocorra, encaminhando o processo à Diretoria de Expediente (DE) para que seja redistribuído a seu Relator originário, o Exmo. Conselheiro Substituto Marco Antônio de Moraes Rêgo Montenegro.')] recomendacoes=[]"
24035,2023-06-15 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, por maioria (4x1), nos termos do voto verbal divergente proferido pelo Conselheiro Francisco Potiguar Cavalcanti Júnior, com suspeição do Conselheiro Renato Costa Dias, julgar pelo conhecimento e provimento do Pedido de Reconsideração (Apensado nº 002584/2022-TC – evento 118) interposto pela Companhia de Serviços Urbanos de Natal - URBANA em face do Acórdão nº 51/2022-TC-1ª Câmara (evento 87), para: 

a) REFORMAR o Acórdão nº 51/2022 – TCE/RN (Ev. 87) para fins de se EXCLUIR o reconhecimento da nulidade da Concorrência nº 001/2022; 

b) estabelecer o prazo de de 90 (noventa) dias para que o gestor da URBANA comprove a plena readequação jurídico-licitatória das incongruências ainda remanescentes in casu e cuja plena regularização se constitui em pressuposto essencial à válida retomada da Concorrência nº 01/2021 – URBANA.



",109035,35898,35469.0,2023,multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='estabelecer o prazo de de 90 (noventa) dias para que o gestor da URBANA comprove a plena readequação jurídico-licitatória das incongruências ainda remanescentes in casu e cuja plena regularização se constitui em pressuposto essencial à válida retomada da Concorrência nº 01/2021 – URBANA.')] recomendacoes=[]
24036,2023-06-15 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, por maioria (4x1), nos termos do voto verbal divergente proferido pelo Conselheiro Francisco Potiguar Cavalcanti Júnior, com suspeição do Conselheiro Renato Costa Dias, julgar pelo conhecimento e provimento do Pedido de Reconsideração (Apensado nº 002584/2022-TC – evento 118) interposto pela Companhia de Serviços Urbanos de Natal - URBANA em face do Acórdão nº 51/2022-TC-1ª Câmara (evento 87), para: 

a) REFORMAR o Acórdão nº 51/2022 – TCE/RN (Ev. 87) para fins de se EXCLUIR o reconhecimento da nulidade da Concorrência nº 001/2022; 

b) estabelecer o prazo de de 90 (noventa) dias para que o gestor da URBANA comprove a plena readequação jurídico-licitatória das incongruências ainda remanescentes in casu e cuja plena regularização se constitui em pressuposto essencial à válida retomada da Concorrência nº 01/2021 – URBANA.



",109035,35469,35469.0,2023,multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='estabelecer o prazo de de 90 (noventa) dias para que o gestor da URBANA comprove a plena readequação jurídico-licitatória das incongruências ainda remanescentes in casu e cuja plena regularização se constitui em pressuposto essencial à válida retomada da Concorrência nº 01/2021 – URBANA')] recomendacoes=[]
24037,2023-06-20 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acatando a Informação da DAP e o Parecer do MPC, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a) pelo reconhecimento de que o óbito da parte interessada em epígrafe prejudica o registro do ato concessivo de aposentadoria, mas com a ressalva de que poderá haver seu exame de legalidade no procedimento próprio de uma eventual pensão; e
b) pela notificação do gestor responsável pelo IPERN, para que providencie, se for o caso, a remessa do respectivo processo de pensão por morte, consoante prescreve o art. 96, IV, da LCE nº 464/2012.",109036,35563,35563.0,2023,"multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='notificação do gestor responsável pelo IPERN, para que providencie, se for o caso, a remessa do respectivo processo de pensão por morte, consoante prescreve o art. 96, IV, da LCE nº 464/2012')] recomendacoes=[]"
24038,2023-06-20 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:
a)	pela aplicação de multa, no valor de R$ 1.000,00, ao gestor responsável pelo IPERN, Sr. NEREU LINHARES, em face do descumprimento de determinação desta Corte – vez que tal sanção não foi imputada por esta Corte nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC) –, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012;
b)	pela renovação da determinação deste TCE/RN, no sentido de que o gestor responsável pelo IPERN adote as providências necessárias ao atendimento da Decisão desta Corte, no prazo de 30 dias úteis;
c)	pela não aplicação, nestes autos, de multa diária, tendo em conta que a imposição de possíveis sanções administrativas ocorrerá nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC);
d)	pela não determinação, no âmbito deste processo, de apuração do dano ao erário causado pelo descumprimento do Decisum nele proferido, uma vez que tal medida está sendo, igualmente, perfectibilizada no bojo do processo de apuração mencionado no item anterior;
e)	pela desnecessidade de nova representação ao Ministério Público Estadual – para fins de apuração de eventual prática de ato de improbidade administrativa ou ilícito penal por parte da autoridade acima mencionada – por já ter sido tal expediente determinado pelo Acórdão nº 189/2021-TC, prolatado pelo Pleno no Proc. nº 102523/2018-TC; e
f)	pela INTIMAÇÃO da supracitada autoridade, a fim de tomar conhecimento desta Decisão.",109037,35564,35564.0,2023,"multas=[NERMulta(descricao_multa='multa, no valor de R$ 1.000,00, ao gestor responsável pelo IPERN, Sr. NEREU LINHARES, em face do descumprimento de determinação desta Corte – vez que tal sanção não foi imputada por esta Corte nos autos do processo de apuração de responsabilidade já instaurado (Proc. nº 003474/2021-TC) –, nos termos do artigo 107, inciso II, alínea “f”, da Lei Complementar Estadual nº 464/2012')] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='renovação da determinação deste TCE/RN, no sentido de que o gestor responsável pelo IPERN adote as providências necessárias ao atendimento da Decisão desta Corte, no prazo de 30 dias úteis')] recomendacoes=[]"
24039,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO DO ATO concessivo de aposentadoria sob análise, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, mas consignando no julgamento a RESSALVA da existência de erro meramente formal, pontuado nas razões do voto, suscetível de convalidação pela Administração, nos termos do artigo 312, § 3º, do Regimento Interno desta Casa, sem necessidade do retorno dos autos a este Tribunal.",109038,35558,35558.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24040,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO DO ATO concessivo de aposentadoria sob análise, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, mas consignando no julgamento a RESSALVA da existência de erro meramente formal, pontuado nas razões do voto, suscetível de convalidação pela Administração, nos termos do artigo 312, § 3º, do Regimento Interno desta Casa, sem necessidade do retorno dos autos a este Tribunal.",109039,35561,35561.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24041,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO DO ATO concessivo de aposentadoria sob análise, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, mas consignando no julgamento a RESSALVA da existência de erro meramente formal, pontuado nas razões do voto, suscetível de convalidação pela Administração, nos termos do artigo 312, § 3º, do Regimento Interno desta Casa, sem necessidade do retorno dos autos a este Tribunal.",109040,35560,35560.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24042,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO DO ATO concessivo de aposentadoria sob análise, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, mas consignando no julgamento a RESSALVA da existência de erro meramente formal, conforme pontuado nas razões do voto, suscetível de convalidação pela Administração, nos termos do artigo 312, § 3º, do Regimento Interno desta Casa.",109041,35557,35557.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24043,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO DO ATO concessivo de aposentadoria sob análise, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1º, inciso III, da Lei Complementar nº 464/2012, mas consignando no julgamento a RESSALVA da existência de erro meramente formal, pontuado nas razões do voto, suscetível de convalidação pela Administração, nos termos do artigo 312, § 3º, do Regimento Interno desta Casa, sem necessidade do retorno dos autos a este Tribunal.
Demais disso, para que a administração proceda à retificação da impropriedade formal verificada pelo Corpo Técnico.

",109042,35562,35562.0,2023,multas=[] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='para que a administração proceda à retificação da impropriedade formal verificada pelo Corpo Técnico')] recomendacoes=[]
24044,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO DO ATO concessivo de aposentadoria sob análise, nos termos do artigo 53, inciso III, da Constituição Estadual e do artigo 1.º, inciso III, da Lei Complementar n.º 464/2012, mas consignando no julgamento a RESSALVA da existência de erro meramente formal, pontuado nas razões do voto, suscetível de convalidação pela Administração, nos termos do artigo 312, § 3.º, do Regimento Interno desta Casa, sem necessidade do retorno dos autos a este Tribunal.",109043,35559,35559.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24045,2023-06-22 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar no sentido de CONHECER o Pedido de Reconsideração interposto pelo Sr. Francisco Cleudimar da Silva Ferreira, para, no mérito, dar-lhe DESPROVIMENTO, mantendo-se incólume o Acórdão nº 141/2021-TC – 1ª Câmara.
Por fim, não havendo recurso em face da presente Decisão, deverá a Diretoria de Atos e Execuções certificar o seu trânsito em julgado e, por conseguinte, encaminhar o feito à Diretoria de Expediente desta Corte, para fins de redistribuição à Sua Excelência, o Conselheiro Francisco Potiguar Cavalcanti Júnior, Relator originário do processo, na forma do art. 375 da Resolução nº 009/2012-TCE/RN. ",109044,35304,35304.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24046,2023-06-22 00:00:00.000,"Vistos, relatados e discutidos estes auto, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar no sentido de CONHECER o Pedido de Reconsideração interposto pelo Sr. João Batista Gomes Gonçalves, para, no mérito, dar-lhe DESPROVIMENTO, mantendo-se incólume o Acórdão nº 165/2021-TC – 1ª Câmara.
Por fim, não havendo recurso em face da presente Decisão, deverá a Diretoria de Atos e Execuções certificar o seu trânsito em julgado e, por conseguinte, encaminhar o feito à Diretoria de Expediente desta Corte, para fins de redistribuição à Sua Excelência, a Conselheira Maria Adélia Sales, Relatora originária do processo, na forma do art. 375 da Resolução nº 009/2012-TCE/RN. 
",109045,35343,35343.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24047,2023-06-22 00:00:00.000,"Vistos, relatados e discutidos estes autos, concordando com o Parecer do Ministério Público de Contas, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar no sentido de CONHECER o Pedido de Reconsideração interposto pelo Sr. Rivelino Câmara, para, no mérito, dar-lhe DESPROVIMENTO, mantendo-se incólume o Acórdão nº 275/2021-TC – 1ª Câmara.
Por fim, não havendo recurso em face da presente Decisão, deverá a Diretoria de Atos e Execuções certificar o seu trânsito em julgado e, por conseguinte, encaminhar o feito à Diretoria de Expediente desta Corte, para fins de redistribuição à Sua Excelência, a Conselheira Maria Adélia Sales, Relatora originária do processo, na forma do art. 375 da Resolução nº 009/2012-TCE/RN. ",109046,35366,35366.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24048,2023-06-22 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar:
a)	no mérito, pela desaprovação da matéria, nos moldes do art. 75, inciso I, da Lei Complementar Estadual n.º 464/2012, impondo-se ao Sr. Alexandre Pinto Varella, então gestor da Controladoria Geral do Estado no período de apuração, multa no valor de R$ 5.000,00 (cinco mil reais), ante a omissão na remessa ao TCE/RN dos anexos bimestrais da execução da despesa pública, referentes ao 6º bimestre de 2016 respectivamente, com arrimo no art. 107, inciso II, alínea “f”, da Lei Complementar Estadual n.º 464/2012, c/c o art. 33, I, “b”, da Resolução n.º 011/2016 – TCE/RN.
b)	por assinar prazo de 60 (sessenta) dias úteis, a contar da intimação da presente decisão, para que o atual gestor da Controladoria Geral do Estado proceda à remessa ao Tribunal de Contas do Estado do anexo bimestral da execução da despesa referente ao 6º bimestre do exercício de 2016, devendo sua efetivação ser comprovada nos autos pelo referido responsável, em até 10 (dez) dias após o transcurso do prazo fixado para seu cumprimento, sob pena de multa pessoal e diária de R$ 500,00 (quinhentos reais), nos termos do art. 110, da LCE nº 464/2012 ou, na impossibilidade de regularizar a situação, deve o atual responsável comprovar a adoção das medidas de que trata o art. 33, §2º, incisos I, II e III, da Resolução n. 011/2016-TC.
Por fim, transcorrido o prazo legal sem a interposição de recurso em face do presente Decisum, deverá a Diretoria de Atos e Execuções – DAE desta Corte certificar o seu trânsito em julgado e, por conseguinte, adotar os procedimentos necessários à execução, especialmente o disposto nos arts. 117 e 118, inciso I, da Lei Complementar Estadual n.º 464/2012.",109047,35367,35367.0,2023,"multas=[NERMulta(descricao_multa='multa no valor de R$ 5.000,00 (cinco mil reais), ante a omissão na remessa ao TCE/RN dos anexos bimestrais da execução da despesa pública, referentes ao 6º bimestre de 2016 respectivamente, com arrimo no art. 107, inciso II, alínea “f”, da Lei Complementar Estadual n.º 464/2012, c/c o art. 33, I, “b”, da Resolução n.º 011/2016 – TCE/RN.')] ressarcimentos=[] obrigacoes=[NERObrigacao(descricao_obrigacao='assinar prazo de 60 (sessenta) dias úteis, a contar da intimação da presente decisão, para que o atual gestor da Controladoria Geral do Estado proceda à remessa ao Tribunal de Contas do Estado do anexo bimestral da execução da despesa referente ao 6º bimestre do exercício de 2016, devendo sua efetivação ser comprovada nos autos pelo referido responsável, em até 10 (dez) dias após o transcurso do prazo fixado para seu cumprimento, sob pena de multa pessoal e diária de R$ 500,00 (quinhentos reais), nos termos do art. 110, da LCE nº 464/2012 ou, na impossibilidade de regularizar a situação, deve o atual responsável comprovar a adoção das medidas de que trata o art. 33, §2º, incisos I, II e III, da Resolução n. 011/2016-TC.')] recomendacoes=[]"
24049,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pelo REGISTRO do ato concessivo de aposentadoria em apreço, ressalvando, com base no art. 312, §3º, do Regimento Interno desta Corte, a existência de erro formal – em face do qual não se faz necessário o retorno deste processo a esta Corte de Contas;
b)	após o trânsito em julgado, ao Arquivo Geral. ",109049,35572,35572.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24050,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar:
a)	pelo REGISTRO tácito do ato concessivo de aposentadoria em apreço;
b)	após o trânsito em julgado, ao Arquivo Geral. ",109050,35570,35570.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24051,2023-06-01 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, e acolhendo integralmente o voto do Conselheiro Relator, julgar:

a)	pelo REGISTRO tácito do ato concessivo de aposentadoria em apreço;

b)	após o trânsito em julgado, ao Arquivo Geral. 
",109051,35573,35573.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
24052,2023-06-06 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, concordando com a manifestação do corpo técnico e com a do Ministério Público Especial, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO do ato, nos termos do disposto no art. 71, III da Constituição Federal, combinado com o art. 53, III da Constituição Estadual e art. 1º, III da Lei Complementar nº 464/2012. ",109059,35568,35568.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
